Name,Rating,Rating Count,Detailed Ratings,Price Category,Address,Lat,Lon,ZipCode
Gino's,3.9,236,"{'Rating 5 ': 121.0, 'Rating 4 ': 45.0, 'Rating 3 ': 24.0, 'Rating 2 ': 12.0, 'Rating 1 ': 34.0}",1,"548 Flatbush Ave, Brooklyn, NY 11225",40.6605171,-73.9610328,11225
Fairview Chinese Restaurant,4.2,147,"{'Rating 5 ': 101.0, 'Rating 4 ': 15.0, 'Rating 3 ': 10.0, 'Rating 2 ': 3.0, 'Rating 1 ': 18.0}",1,"363 Fairview Ave, Fairview, NJ 07022",40.8106552,-74.0011006,07022
La Marina Restaurant,3.9,432,"{'Rating 5 ': 235.0, 'Rating 4 ': 65.0, 'Rating 3 ': 44.0, 'Rating 2 ': 14.0, 'Rating 1 ': 74.0}",2,"338 Ferry St, Newark, NJ 07105",40.7294749,-74.1487911,07105
New Carmen’s,4.1,183,"{'Rating 5 ': 102.0, 'Rating 4 ': 38.0, 'Rating 3 ': 20.0, 'Rating 2 ': 10.0, 'Rating 1 ': 13.0}",1,"199 Martin Luther King Dr, Jersey City, NJ 07305",40.706529,-74.0844223,07305
Istanbul Cafe and Restaurant,4.3,1185,"{'Rating 5 ': 796.0, 'Rating 4 ': 177.0, 'Rating 3 ': 65.0, 'Rating 2 ': 33.0, 'Rating 1 ': 114.0}",2,"1378 Main Ave, Clifton, NJ 07011",40.882406,-74.146421,07011
Tacocina,4,401,"{'Rating 5 ': 198.0, 'Rating 4 ': 96.0, 'Rating 3 ': 46.0, 'Rating 2 ': 21.0, 'Rating 1 ': 40.0}",2,"25 River St, Brooklyn, NY 11249",40.7152353,-73.9676579,11249
Ho Ho Restaurant,4.6,242,"{'Rating 5 ': 165.0, 'Rating 4 ': 54.0, 'Rating 3 ': 20.0, 'Rating 2 ': 0.0, 'Rating 1 ': 3.0}",2,"235 Paterson Ave, East Rutherford, NJ 07073",40.8336792,-74.0972351,07073
China Restaurant,4.2,615,"{'Rating 5 ': 346.0, 'Rating 4 ': 128.0, 'Rating 3 ': 70.0, 'Rating 2 ': 30.0, 'Rating 1 ': 41.0}",1,"937 Utica Ave, Brooklyn, NY 11203",40.6502778,-73.93,11203
El Olivo,3.8,310,"{'Rating 5 ': 163.0, 'Rating 4 ': 48.0, 'Rating 3 ': 33.0, 'Rating 2 ': 11.0, 'Rating 1 ': 55.0}",1,"94 Anderson Ave, Fairview, NJ 07022",40.8126,-73.9986559,07022
Teddy’s Place,4.5,445,"{'Rating 5 ': 317.0, 'Rating 4 ': 78.0, 'Rating 3 ': 21.0, 'Rating 2 ': 9.0, 'Rating 1 ': 20.0}",1,"5 W 25th St, Bayonne, NJ 07002",40.6658932,-74.1171128,07002
Asante's Restaurant,4.4,146,"{'Rating 5 ': 108.0, 'Rating 4 ': 11.0, 'Rating 3 ': 9.0, 'Rating 2 ': 8.0, 'Rating 1 ': 10.0}",2,"1280 Teaneck Rd, Teaneck, NJ 07666",40.896633,-74.001247,07666
Son Cubano Restaurant on the Hudson,4.3,4931,"{'Rating 5 ': 3325.0, 'Rating 4 ': 730.0, 'Rating 3 ': 337.0, 'Rating 2 ': 175.0, 'Rating 1 ': 364.0}",3,"40-4 Riverwalk Pl, West New York, NJ 07093",40.7814663,-74.0053533,07093
San Marino Soho Italian restaurant.,4.4,183,"{'Rating 5 ': 129.0, 'Rating 4 ': 30.0, 'Rating 3 ': 8.0, 'Rating 2 ': 3.0, 'Rating 1 ': 13.0}",2,"64 Charlton St, New York, NY 10014",40.7269228,-74.0060095,10014
MK Valencia,4.4,717,"{'Rating 5 ': 460.0, 'Rating 4 ': 165.0, 'Rating 3 ': 51.0, 'Rating 2 ': 23.0, 'Rating 1 ': 18.0}",2,"228 Main St, Ridgefield Park, NJ 07660",40.857757,-74.025013,07660
Aleli Mexican Restaurant,4.6,147,"{'Rating 5 ': 115.0, 'Rating 4 ': 19.0, 'Rating 3 ': 5.0, 'Rating 2 ': 3.0, 'Rating 1 ': 5.0}",1,"7804 3rd Ave, Brooklyn, NY 11209",40.6291749,-74.0288935,11209
Charlie's Restaurant,4.4,301,"{'Rating 5 ': 202.0, 'Rating 4 ': 60.0, 'Rating 3 ': 13.0, 'Rating 2 ': 8.0, 'Rating 1 ': 18.0}",1,"5904 Bergenline Ave, West New York, NJ 07093",40.7882343,-74.0164589,07093
El Rincon Mexicano Restaurant,4.5,243,"{'Rating 5 ': 186.0, 'Rating 4 ': 27.0, 'Rating 3 ': 11.0, 'Rating 2 ': 5.0, 'Rating 1 ': 14.0}",,"137 Kearny Ave, Kearny, NJ 07032",40.7567976,-74.1543425,07032
Kitchen at Cobble Hill,4.2,325,"{'Rating 5 ': 207.0, 'Rating 4 ': 55.0, 'Rating 3 ': 23.0, 'Rating 2 ': 15.0, 'Rating 1 ': 25.0}",2,"254 Court St, Brooklyn, NY 11231",40.6853646,-73.9946908,11231
Leña y Carbón Restaurant,3.9,409,"{'Rating 5 ': 217.0, 'Rating 4 ': 74.0, 'Rating 3 ': 32.0, 'Rating 2 ': 19.0, 'Rating 1 ': 67.0}",2,"919 Main Ave, Passaic, NJ 07055",40.8684841,-74.1334435,07055
El Gordo Restaurant,4,464,"{'Rating 5 ': 253.0, 'Rating 4 ': 88.0, 'Rating 3 ': 43.0, 'Rating 2 ': 18.0, 'Rating 1 ': 62.0}",1,"295 Monroe St, Passaic, NJ 07055",40.8647297,-74.1264507,07055
Little Poland,4.5,893,"{'Rating 5 ': 615.0, 'Rating 4 ': 160.0, 'Rating 3 ': 62.0, 'Rating 2 ': 17.0, 'Rating 1 ': 39.0}",1,"200 2nd Ave, New York, NY 10003",40.7311599,-73.9855329,10003
Barcelona's Restaurant & Bar,4.4,484,"{'Rating 5 ': 322.0, 'Rating 4 ': 101.0, 'Rating 3 ': 33.0, 'Rating 2 ': 12.0, 'Rating 1 ': 16.0}",1,"38 Harrison Ave, Garfield, NJ 07026",40.8685384,-74.1031832,07026
Katou Restaurant,4.3,135,"{'Rating 5 ': 86.0, 'Rating 4 ': 26.0, 'Rating 3 ': 10.0, 'Rating 2 ': 4.0, 'Rating 1 ': 9.0}",2,"5012 Avenue M, Brooklyn, NY 11234",40.6212597,-73.9266181,11234
Premium Sweets & Restaurant,3.6,1264,"{'Rating 5 ': 517.0, 'Rating 4 ': 258.0, 'Rating 3 ': 167.0, 'Rating 2 ': 61.0, 'Rating 1 ': 261.0}",1,"37-14 73rd St, Queens, NY 11372",40.7484093,-73.8929416,11372
Rosemary Restaurant,,,{},,"20 Frontage Rd, Newark, NJ 07114",40.7104848,-74.1569801,07114
Cabo Restaurant,4.1,271,"{'Rating 5 ': 166.0, 'Rating 4 ': 43.0, 'Rating 3 ': 22.0, 'Rating 2 ': 6.0, 'Rating 1 ': 34.0}",2,"7004 Broadway, Guttenberg, NJ 07093",40.7937842,-74.0052676,07093
Tutt Heights,4.5,389,"{'Rating 5 ': 273.0, 'Rating 4 ': 69.0, 'Rating 3 ': 20.0, 'Rating 2 ': 10.0, 'Rating 1 ': 17.0}",1,"47 Hicks St, Brooklyn, NY 11201",40.700213,-73.993316,11201
Pampangueña Restaurant,4.7,30,"{'Rating 5 ': 26.0, 'Rating 4 ': 2.0, 'Rating 3 ': 1.0, 'Rating 2 ': 0.0, 'Rating 1 ': 1.0}",,"561 West Side Ave, Jersey City, NJ 07304",40.720082,-74.0822251,07304
Manantial Lupita Comida Ecuatoriana,3.9,110,"{'Rating 5 ': 62.0, 'Rating 4 ': 17.0, 'Rating 3 ': 8.0, 'Rating 2 ': 8.0, 'Rating 1 ': 15.0}",2,"96 Pacific St, Newark, NJ 07105",40.7246507,-74.1670144,07105
DELICIAS RESTAURANT & Pizzas,4.3,37,"{'Rating 5 ': 24.0, 'Rating 4 ': 6.0, 'Rating 3 ': 3.0, 'Rating 2 ': 1.0, 'Rating 1 ': 3.0}",1,"1119 Summit Ave, Union City, NJ 07087",40.7611348,-74.042218,07087
Wakkys African Restaurant,4.1,74,"{'Rating 5 ': 48.0, 'Rating 4 ': 7.0, 'Rating 3 ': 6.0, 'Rating 2 ': 2.0, 'Rating 1 ': 11.0}",2,"1174 St Marks Ave, Brooklyn, NY 11213",40.6740484,-73.9310452,11213
King Solomon Palace Glatt Kosher Restaurant,4.6,417,"{'Rating 5 ': 329.0, 'Rating 4 ': 49.0, 'Rating 3 ': 18.0, 'Rating 2 ': 3.0, 'Rating 1 ': 18.0}",2,"1787 Coney Island Ave, Brooklyn, NY 11230",40.6138077,-73.9627709,11230
Sazón y Sabores Restaurant,4.4,36,"{'Rating 5 ': 29.0, 'Rating 4 ': 2.0, 'Rating 3 ': 1.0, 'Rating 2 ': 0.0, 'Rating 1 ': 4.0}",2,"485 E 180th St, Bronx, NY 10457",40.8515057,-73.8952111,10457
Maya Mexican Restaurant,4.4,187,"{'Rating 5 ': 126.0, 'Rating 4 ': 35.0, 'Rating 3 ': 6.0, 'Rating 2 ': 7.0, 'Rating 1 ': 13.0}",1,"149 Market St, Passaic, NJ 07055",40.8666658,-74.1172663,07055
Golden Krust Caribbean Restaurant,4,162,"{'Rating 5 ': 69.0, 'Rating 4 ': 52.0, 'Rating 3 ': 23.0, 'Rating 2 ': 4.0, 'Rating 1 ': 14.0}",1,"872 Utica Ave, Brooklyn, NY 11203",40.651923,-73.930708,11203
Mi Rancho Mexican Restaurant - Hackensack,4.2,418,"{'Rating 5 ': 266.0, 'Rating 4 ': 68.0, 'Rating 3 ': 27.0, 'Rating 2 ': 20.0, 'Rating 1 ': 37.0}",2,"59 Main St, Hackensack, NJ 07601",40.8800428,-74.0442306,07601
Henry's End,4.5,505,"{'Rating 5 ': 366.0, 'Rating 4 ': 83.0, 'Rating 3 ': 29.0, 'Rating 2 ': 15.0, 'Rating 1 ': 12.0}",3,"72 Henry St, Brooklyn, NY 11201",40.6987126,-73.9926451,11201
Don Pepe Restaurant,4.3,2146,"{'Rating 5 ': 1361.0, 'Rating 4 ': 425.0, 'Rating 3 ': 152.0, 'Rating 2 ': 66.0, 'Rating 1 ': 142.0}",2,"844 McCarter Hwy, Newark, NJ 07102",40.7366972,-74.1652049,07102
Reina de la Nube,4.2,254,"{'Rating 5 ': 144.0, 'Rating 4 ': 58.0, 'Rating 3 ': 23.0, 'Rating 2 ': 11.0, 'Rating 1 ': 18.0}",1,"922A 4th Ave, Brooklyn, NY 11232",40.6553538,-74.0036336,11232
J's On The Bay,4.4,757,"{'Rating 5 ': 518.0, 'Rating 4 ': 141.0, 'Rating 3 ': 44.0, 'Rating 2 ': 21.0, 'Rating 1 ': 33.0}",2,"1189 Bay St, Staten Island, NY 10305",40.6143729,-74.0661089,10305
Delicias Restaurant,4.5,128,"{'Rating 5 ': 100.0, 'Rating 4 ': 13.0, 'Rating 3 ': 7.0, 'Rating 2 ': 1.0, 'Rating 1 ': 7.0}",2,"5114 Hudson Ave, West New York, NJ 07093",40.7821307,-74.0161616,07093
Gelone,4.6,593,"{'Rating 5 ': 445.0, 'Rating 4 ': 98.0, 'Rating 3 ': 20.0, 'Rating 2 ': 9.0, 'Rating 1 ': 21.0}",2,"650 Ridge Rd, Lyndhurst, NJ 07071",40.8010268,-74.1238354,07071
New Tavares Restaurant,4.1,423,"{'Rating 5 ': 236.0, 'Rating 4 ': 96.0, 'Rating 3 ': 39.0, 'Rating 2 ': 17.0, 'Rating 1 ': 35.0}",1,"234 Cleveland Street Btw Fulton Street &, Atlantic Ave, Brooklyn, NY 11208",40.679448,-73.885529,11208
San Antonio Mexican Restaurant,3.7,525,"{'Rating 5 ': 260.0, 'Rating 4 ': 87.0, 'Rating 3 ': 54.0, 'Rating 2 ': 23.0, 'Rating 1 ': 101.0}",2,"206 Monroe St, Passaic, NJ 07055",40.8666667,-74.1227778,07055
Fontana´s Italian Restaurant,4.3,213,"{'Rating 5 ': 136.0, 'Rating 4 ': 44.0, 'Rating 3 ': 12.0, 'Rating 2 ': 3.0, 'Rating 1 ': 18.0}",2,"2359 Ralph Ave, Brooklyn, NY 11234",40.6205565,-73.9170718,11234
YKA Vibes Restaurant Bar and Grill,4.8,39,"{'Rating 5 ': 37.0, 'Rating 4 ': 0.0, 'Rating 3 ': 0.0, 'Rating 2 ': 0.0, 'Rating 1 ': 2.0}",2,"467 Rogers Ave, Brooklyn, NY 11225",40.660947,-73.9533178,11225
Atrio Wine Bar & Restaurant,4.1,94,"{'Rating 5 ': 56.0, 'Rating 4 ': 14.0, 'Rating 3 ': 13.0, 'Rating 2 ': 3.0, 'Rating 1 ': 8.0}",,"102 North End Ave, New York, NY 10282",40.7150499,-74.0155621,10282
Tommy's Family Restaurant,4.4,646,"{'Rating 5 ': 439.0, 'Rating 4 ': 115.0, 'Rating 3 ': 52.0, 'Rating 2 ': 14.0, 'Rating 1 ': 26.0}",1,"349 Central Ave, Jersey City, NJ 07307",40.7471015,-74.0488785,07307
Yemen Whdah Restaurant,4.3,393,"{'Rating 5 ': 275.0, 'Rating 4 ': 53.0, 'Rating 3 ': 15.0, 'Rating 2 ': 9.0, 'Rating 1 ': 41.0}",,"6726 5th Ave, Brooklyn, NY 11220",40.6349063,-74.020679,11220
Me Sabe a Peru Restaurant,3.6,10,"{'Rating 5 ': 5.0, 'Rating 4 ': 2.0, 'Rating 3 ': 0.0, 'Rating 2 ': 0.0, 'Rating 1 ': 3.0}",,"440 58th St, West New York, NJ 07093",40.7874885,-74.0166765,07093
Golden Krust Caribbean Restaurant,3.3,266,"{'Rating 5 ': 94.0, 'Rating 4 ': 48.0, 'Rating 3 ': 38.0, 'Rating 2 ': 19.0, 'Rating 1 ': 67.0}",1,"1848 E New York Ave, Brooklyn, NY 11207",40.6763109,-73.9004079,11207
EKO Restaurant,4,175,"{'Rating 5 ': 108.0, 'Rating 4 ': 21.0, 'Rating 3 ': 10.0, 'Rating 2 ': 9.0, 'Rating 1 ': 27.0}",2,"11010 Flatlands Ave, Brooklyn, NY 11207",40.6496219,-73.8894436,11207
Denino’s Pizzeria & Tavern,4.6,2512,"{'Rating 5 ': 1874.0, 'Rating 4 ': 396.0, 'Rating 3 ': 131.0, 'Rating 2 ': 46.0, 'Rating 1 ': 65.0}",2,"524 Port Richmond Ave, Staten Island, NY 10302",40.6302068,-74.1402479,10302
Fire Side Restaurant,3.8,22,"{'Rating 5 ': 14.0, 'Rating 4 ': 1.0, 'Rating 3 ': 0.0, 'Rating 2 ': 3.0, 'Rating 1 ': 4.0}",,"111A Sterling Ave, Jersey City, NJ 07305",40.7062008,-74.0938172,07305
Som Bo,4.4,458,"{'Rating 5 ': 321.0, 'Rating 4 ': 74.0, 'Rating 3 ': 23.0, 'Rating 2 ': 12.0, 'Rating 1 ': 28.0}",1,"143 8th Ave, New York, NY 10011",40.7418868,-74.0012986,10011
Souzafit Restaurant Newark,4.4,251,"{'Rating 5 ': 196.0, 'Rating 4 ': 14.0, 'Rating 3 ': 14.0, 'Rating 2 ': 6.0, 'Rating 1 ': 21.0}",2,"70 Adams St store 7, Newark, NJ 07105",40.7299981,-74.1576492,07105
Quisqueya's Restaurant,4.2,349,"{'Rating 5 ': 209.0, 'Rating 4 ': 69.0, 'Rating 3 ': 27.0, 'Rating 2 ': 13.0, 'Rating 1 ': 31.0}",2,"346 3rd Ave W, Newark, NJ 07107",40.7633377,-74.1841944,07107
Margon,4.6,1121,"{'Rating 5 ': 853.0, 'Rating 4 ': 179.0, 'Rating 3 ': 61.0, 'Rating 2 ': 12.0, 'Rating 1 ': 16.0}",1,"136 W 46th St, New York, NY 10036",40.7579064,-73.9839619,10036
Coimbra Restaurant,4.4,722,"{'Rating 5 ': 478.0, 'Rating 4 ': 146.0, 'Rating 3 ': 39.0, 'Rating 2 ': 25.0, 'Rating 1 ': 34.0}",2,"637-641 Market St, Newark, NJ 07105",40.7309539,-74.1499851,07105
Souzafit Restaurant Hoboken,4.5,109,"{'Rating 5 ': 88.0, 'Rating 4 ': 6.0, 'Rating 3 ': 4.0, 'Rating 2 ': 3.0, 'Rating 1 ': 8.0}",1,"517 Washington St, Hoboken, NJ 07030",40.7427533,-74.0290139,07030
Finch's Restaurant + Lounge,4.3,71,"{'Rating 5 ': 44.0, 'Rating 4 ': 16.0, 'Rating 3 ': 5.0, 'Rating 2 ': 1.0, 'Rating 1 ': 5.0}",,"801 Rutherford Ave, Rutherford, NJ 07070",40.81145,-74.1040361,07070
El Manto Restaurant,4.2,51,"{'Rating 5 ': 34.0, 'Rating 4 ': 7.0, 'Rating 3 ': 4.0, 'Rating 2 ': 0.0, 'Rating 1 ': 6.0}",,"100-15 Astoria Blvd, Queens, NY 11369",40.762125,-73.868707,11369
Gloria's,4,1157,"{'Rating 5 ': 609.0, 'Rating 4 ': 250.0, 'Rating 3 ': 124.0, 'Rating 2 ': 42.0, 'Rating 1 ': 132.0}",1,"987 Nostrand Ave, Brooklyn, NY 11225",40.6642571,-73.950853,11225
Fontana Pizza & Restaurant,4.1,314,"{'Rating 5 ': 204.0, 'Rating 4 ': 36.0, 'Rating 3 ': 21.0, 'Rating 2 ': 13.0, 'Rating 1 ': 40.0}",1,"1011 Broadway, Bayonne, NJ 07002",40.682562,-74.102822,07002
Abu Rass Restaurant,4.2,2621,"{'Rating 5 ': 1780.0, 'Rating 4 ': 328.0, 'Rating 3 ': 144.0, 'Rating 2 ': 83.0, 'Rating 1 ': 286.0}",2,"1057 Main St, Paterson, NJ 07503",40.8922463,-74.1569038,07503
Mi Tierra Restaurant,4.4,502,"{'Rating 5 ': 357.0, 'Rating 4 ': 75.0, 'Rating 3 ': 30.0, 'Rating 2 ': 9.0, 'Rating 1 ': 31.0}",1,"243 Belleville Ave, Belleville, NJ 07109",40.7875227,-74.1599589,07109
The Smith,4.4,5025,"{'Rating 5 ': 2893.0, 'Rating 4 ': 1484.0, 'Rating 3 ': 401.0, 'Rating 2 ': 122.0, 'Rating 1 ': 125.0}",2,"956 2nd Ave, New York, NY 10022",40.755202,-73.967987,10022
Mishka Soho Restaurant,4.1,216,"{'Rating 5 ': 156.0, 'Rating 4 ': 14.0, 'Rating 3 ': 5.0, 'Rating 2 ': 1.0, 'Rating 1 ': 40.0}",2,"519 Broome St, New York, NY 10013",40.7236488,-74.003896,10013
Triunfo II Mexican Restaurant And Bar,3,4,"{'Rating 5 ': 2.0, 'Rating 4 ': 0.0, 'Rating 3 ': 0.0, 'Rating 2 ': 0.0, 'Rating 1 ': 2.0}",,"97 Victory Blvd, Staten Island, NY 10301",40.637812,-74.0799242,10301
La Mexicanita,3.8,146,"{'Rating 5 ': 82.0, 'Rating 4 ': 18.0, 'Rating 3 ': 11.0, 'Rating 2 ': 12.0, 'Rating 1 ': 23.0}",2,"5002 Bergenline Ave, West New York, NJ 07093",40.782867,-74.020669,07093
Guatemala Restaurant,4.8,14,"{'Rating 5 ': 13.0, 'Rating 4 ': 0.0, 'Rating 3 ': 0.0, 'Rating 2 ': 1.0, 'Rating 1 ': 0.0}",,"4 Park Ave, Newark, NJ 07104",40.7550168,-74.17271,07104
IL Cortile,4.3,1999,"{'Rating 5 ': 1294.0, 'Rating 4 ': 378.0, 'Rating 3 ': 151.0, 'Rating 2 ': 63.0, 'Rating 1 ': 113.0}",2,"125 Mulberry St #4603, New York, NY 10013",40.7180002,-73.9982677,10013
Best Bites Restaurant,4,654,"{'Rating 5 ': 317.0, 'Rating 4 ': 176.0, 'Rating 3 ': 72.0, 'Rating 2 ': 26.0, 'Rating 1 ': 63.0}",2,"4601 Church Ave, Brooklyn, NY 11203",40.6517757,-73.9341566,11203
Blue Smoke,4.4,1880,"{'Rating 5 ': 1129.0, 'Rating 4 ': 515.0, 'Rating 3 ': 134.0, 'Rating 2 ': 47.0, 'Rating 1 ': 55.0}",2,"255 Vesey St, New York, NY 10282",40.7146267,-74.0153591,10282
Dutch's Restaurant,4.3,160,"{'Rating 5 ': 96.0, 'Rating 4 ': 40.0, 'Rating 3 ': 7.0, 'Rating 2 ': 7.0, 'Rating 1 ': 10.0}",2,"24 E Park St, Newark, NJ 07102",40.7380573,-74.1681788,07102
Campino Restaurant,4.5,774,"{'Rating 5 ': 539.0, 'Rating 4 ': 138.0, 'Rating 3 ': 49.0, 'Rating 2 ': 17.0, 'Rating 1 ': 31.0}",2,"70 Jabez St, Newark, NJ 07105",40.7203816,-74.1527097,07105
Wyckoff Restaurant,3.6,47,"{'Rating 5 ': 26.0, 'Rating 4 ': 4.0, 'Rating 3 ': 2.0, 'Rating 2 ': 3.0, 'Rating 1 ': 12.0}",1,"250 Wyckoff Ave, Brooklyn, NY 11237",40.70038,-73.913121,11237
Mi Lindo Mexico Restaurant,4.4,57,"{'Rating 5 ': 44.0, 'Rating 4 ': 3.0, 'Rating 3 ': 4.0, 'Rating 2 ': 0.0, 'Rating 1 ': 6.0}",2,"447 Avenue C, Bayonne, NJ 07002",40.6627342,-74.1229146,07002
Joy Indian Restaurant,4.3,265,"{'Rating 5 ': 169.0, 'Rating 4 ': 57.0, 'Rating 3 ': 15.0, 'Rating 2 ': 8.0, 'Rating 1 ': 16.0}",2,"301 Flatbush Ave, Brooklyn, NY 11217",40.6788606,-73.9733645,11217
The Modern,4.6,2124,"{'Rating 5 ': 1641.0, 'Rating 4 ': 311.0, 'Rating 3 ': 77.0, 'Rating 2 ': 42.0, 'Rating 1 ': 53.0}",4,"9 W 53rd St, New York, NY 10019",40.761081,-73.976753,10019
Primavera Restaurant,3.6,80,"{'Rating 5 ': 37.0, 'Rating 4 ': 15.0, 'Rating 3 ': 8.0, 'Rating 2 ': 1.0, 'Rating 1 ': 19.0}",,"623 Church Ave, Brooklyn, NY 11218",40.6455157,-73.9734335,11218
La Posada Restaurant,4.4,430,"{'Rating 5 ': 308.0, 'Rating 4 ': 62.0, 'Rating 3 ': 26.0, 'Rating 2 ': 9.0, 'Rating 1 ': 25.0}",2,"1055 Main Ave, Clifton, NJ 07011",40.8726395,-74.137298,07011
Con Yapa - Restaurant Peruana,4.4,60,"{'Rating 5 ': 45.0, 'Rating 4 ': 7.0, 'Rating 3 ': 2.0, 'Rating 2 ': 1.0, 'Rating 1 ': 5.0}",2,"300 Morningstar Rd, Staten Island, NY 10303",40.6310757,-74.1472061,10303
Sol Azteca Mexican Restaurant,4.8,310,"{'Rating 5 ': 275.0, 'Rating 4 ': 18.0, 'Rating 3 ': 7.0, 'Rating 2 ': 2.0, 'Rating 1 ': 8.0}",2,"2 Kearny Ave, Kearny, NJ 07032",40.7523596,-74.1573217,07032
Yemen Cafe,4.5,1456,"{'Rating 5 ': 1078.0, 'Rating 4 ': 204.0, 'Rating 3 ': 62.0, 'Rating 2 ': 26.0, 'Rating 1 ': 86.0}",2,"7317 5th Ave, Brooklyn, NY 11209",40.6305163,-74.0220856,11209
D' Cositas Ricas Restaurant,4.2,154,"{'Rating 5 ': 93.0, 'Rating 4 ': 30.0, 'Rating 3 ': 12.0, 'Rating 2 ': 7.0, 'Rating 1 ': 12.0}",1,"294 Main Ave, Passaic, NJ 07055",40.8485478,-74.1247712,07055
Punto Fijo Restaurant,4,397,"{'Rating 5 ': 219.0, 'Rating 4 ': 76.0, 'Rating 3 ': 43.0, 'Rating 2 ': 12.0, 'Rating 1 ': 47.0}",1,"310 Monroe St, Passaic, NJ 07055",40.8646583,-74.1271842,07055
Eat Rice,3.5,167,"{'Rating 5 ': 78.0, 'Rating 4 ': 20.0, 'Rating 3 ': 15.0, 'Rating 2 ': 8.0, 'Rating 1 ': 46.0}",1,"580 Avenue C, Bayonne, NJ 07002",40.6670629,-74.1185134,07002
Delia's Lounge & Restaurant,4.6,346,"{'Rating 5 ': 253.0, 'Rating 4 ': 65.0, 'Rating 3 ': 15.0, 'Rating 2 ': 3.0, 'Rating 1 ': 10.0}",2,"9224 3rd Ave, Brooklyn, NY 11209",40.6188425,-74.0332942,11209
Tripoli Restaurant,4.3,113,"{'Rating 5 ': 65.0, 'Rating 4 ': 26.0, 'Rating 3 ': 13.0, 'Rating 2 ': 5.0, 'Rating 1 ': 4.0}",2,"156 Atlantic Ave, Brooklyn, NY 11201",40.690103,-73.994581,11201
El Rey,4.2,383,"{'Rating 5 ': 229.0, 'Rating 4 ': 76.0, 'Rating 3 ': 40.0, 'Rating 2 ': 10.0, 'Rating 1 ': 28.0}",1,"1310 Broadway, Brooklyn, NY 11221",40.6903899,-73.9240529,11221
Mama Rosaria's Pizza & Restaurant,4,153,"{'Rating 5 ': 85.0, 'Rating 4 ': 32.0, 'Rating 3 ': 10.0, 'Rating 2 ': 6.0, 'Rating 1 ': 20.0}",1,"2146 Forest Ave, Staten Island, NY 10303",40.6263743,-74.1609938,10303
Sarita's Restaurant & Bakery,4.4,24,"{'Rating 5 ': 19.0, 'Rating 4 ': 2.0, 'Rating 3 ': 0.0, 'Rating 2 ': 0.0, 'Rating 1 ': 3.0}",,"44 Bergen Blvd, Fairview, NJ 07022",40.8129273,-74.0031578,07022
EL SALVADOREÑO CAFE RESTAURANT LLC,3.9,125,"{'Rating 5 ': 67.0, 'Rating 4 ': 16.0, 'Rating 3 ': 19.0, 'Rating 2 ': 4.0, 'Rating 1 ': 19.0}",1,"162 South St, Newark, NJ 07114",40.7222874,-74.1714289,07114
El Rio Nilo Restaurant,4.9,128,"{'Rating 5 ': 119.0, 'Rating 4 ': 4.0, 'Rating 3 ': 2.0, 'Rating 2 ': 1.0, 'Rating 1 ': 2.0}",2,"455 Passaic St, Hackensack, NJ 07601",40.8990816,-74.0563352,07601
O'Imperial Bar & Restaurant,4.5,234,"{'Rating 5 ': 171.0, 'Rating 4 ': 34.0, 'Rating 3 ': 18.0, 'Rating 2 ': 4.0, 'Rating 1 ': 7.0}",2,"152 Kearny Ave, Kearny, NJ 07032",40.7569451,-74.1536229,07032
El Sabor Restaurant GM,4.5,60,"{'Rating 5 ': 44.0, 'Rating 4 ': 11.0, 'Rating 3 ': 0.0, 'Rating 2 ': 2.0, 'Rating 1 ': 3.0}",,"294 Broadway, Passaic, NJ 07055",40.8558746,-74.1365146,07055
Essence Bar and Grill,4,921,"{'Rating 5 ': 447.0, 'Rating 4 ': 236.0, 'Rating 3 ': 120.0, 'Rating 2 ': 50.0, 'Rating 1 ': 68.0}",2,"1662 Atlantic Ave, Brooklyn, NY 11213",40.6775,-73.9356,11213
Charo Restaurant,4.2,206,"{'Rating 5 ': 127.0, 'Rating 4 ': 37.0, 'Rating 3 ': 17.0, 'Rating 2 ': 6.0, 'Rating 1 ': 19.0}",1,"102-01 37th Ave, Corona, NY 11368",40.7531637,-73.8653397,11368
El Mirador Restaurant,4.7,247,"{'Rating 5 ': 210.0, 'Rating 4 ': 16.0, 'Rating 3 ': 10.0, 'Rating 2 ': 3.0, 'Rating 1 ': 8.0}",1,"124 1st St, Elizabeth, NJ 07206",40.6487382,-74.1868535,07206
Mauricio’s Restaurant,4.6,111,"{'Rating 5 ': 84.0, 'Rating 4 ': 19.0, 'Rating 3 ': 4.0, 'Rating 2 ': 0.0, 'Rating 1 ': 4.0}",,"209 Ocean Ave #2604, Jersey City, NJ 07305",40.6954306,-74.0911098,07305
Daily Provisions - West Village,4.6,184,"{'Rating 5 ': 141.0, 'Rating 4 ': 32.0, 'Rating 3 ': 3.0, 'Rating 2 ': 2.0, 'Rating 1 ': 6.0}",2,"29 Bedford St, New York, NY 10014",40.7292206,-74.0037316,10014
Doña Maria Restaurant,4.4,394,"{'Rating 5 ': 263.0, 'Rating 4 ': 70.0, 'Rating 3 ': 24.0, 'Rating 2 ': 12.0, 'Rating 1 ': 25.0}",1,"32 Bergen St, Passaic, NJ 07055",40.8647438,-74.1161356,07055
